path,class,kind,current_layer,detected_form,expected_name,target_path,issues,action
src/Service/Subscriber/Order/OrderWorkflowGuardSubscriber.php,OrderWorkflowGuardSubscriber,class,Service,Subscriber,OrderWorkflowGuardSubscriber,src/Subscriber/Order/OrderWorkflowGuardSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Subscriber/Order/OrderWorkflowSubscriber.php,OrderWorkflowSubscriber,class,Service,Subscriber,OrderWorkflowSubscriber,src/Subscriber/Order/OrderWorkflowSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Transport/Order/ChaosProv.php,ChaosProv,class,Service,Service,ChaosProvService,src/Service/Transport/Order/ChaosProvService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/Client.php,Client,class,Service,Service,ClientService,src/Service/Transport/Order/ClientService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/DHLCarrier.php,DHLCarrier,class,Service,Service,DHLCarrierService,src/Service/Transport/Order/DHLCarrierService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/DummyAdapter.php,DummyAdapter,class,Service,Service,DummyAdapterService,src/Service/Transport/Order/DummyAdapterService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/DummyProv.php,DummyProv,class,Service,Service,DummyProvService,src/Service/Transport/Order/DummyProvService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/Http.php,Http,class,Service,Service,HttpService,src/Service/Transport/Order/HttpService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/Order.php,Order,class,Service,Service,OrderService,src/Service/Transport/Order/OrderService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/OrderClient.php,OrderClient,class,Service,Service,OrderClientService,src/Service/Transport/Order/OrderClientService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/ProviderRouter.php,ProviderRouter,class,Service,Service,ProviderRouterService,src/Service/Transport/Order/ProviderRouterService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/ShipmentProcessorService.php,ShipmentProcessorService,class,Service,Service,ShipmentProcessorService,src/Service/Transport/Order/ShipmentProcessorService.php,,keep
src/Service/Transport/Order/StripeAdapter.php,StripeAdapter,class,Service,Service,StripeAdapterService,src/Service/Transport/Order/StripeAdapterService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Transport/Order/UPSCarrier.php,UPSCarrier,class,Service,Service,UPSCarrierService,src/Service/Transport/Order/UPSCarrierService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Tx/TransactionMiddleware.php,TransactionMiddleware,class,Service,Middleware,TransactionMiddleware,src/Middleware/Tx/TransactionMiddleware.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Webhook/Order/PaymentWebhookListener.php,PaymentWebhookListener,class,Service,Listener,PaymentWebhookListener,src/Listener/Webhook/Order/PaymentWebhookListener.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Webhook/Order/WebhookIdempotencyService.php,WebhookIdempotencyService,class,Service,Service,WebhookIdempotencyService,src/Service/Webhook/Order/WebhookIdempotencyService.php,,keep
src/Service/Webhook/Order/WebhookSignerHmac.php,WebhookSignerHmac,class,Service,Service,WebhookSignerHmacService,src/Service/Webhook/Order/WebhookSignerHmacService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Webhook/Order/WebhookSignerRsa.php,WebhookSignerRsa,class,Service,Service,WebhookSignerRsaService,src/Service/Webhook/Order/WebhookSignerRsaService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Webhook/Order/WebhookVerifierHmac.php,WebhookVerifierHmac,class,Service,Service,WebhookVerifierHmacService,src/Service/Webhook/Order/WebhookVerifierHmacService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Webhook/Order/WebhookVerifierRsa.php,WebhookVerifierRsa,class,Service,Service,WebhookVerifierRsaService,src/Service/Webhook/Order/WebhookVerifierRsaService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Workflow/Order/OrderCancelledHandler.php,OrderCancelledHandler,class,Service,MessageHandler,OrderCancelledHandler,src/MessageHandler/Workflow/Order/OrderCancelledHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Workflow/Order/OrderOrchestrator.php,OrderOrchestrator,class,Service,Service,OrderOrchestratorService,src/Service/Workflow/Order/OrderOrchestratorService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Workflow/Order/OrderPaidHandler.php,OrderPaidHandler,class,Service,MessageHandler,OrderPaidHandler,src/MessageHandler/Workflow/Order/OrderPaidHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Workflow/Order/OrderPlacedHandler.php,OrderPlacedHandler,class,Service,MessageHandler,OrderPlacedHandler,src/MessageHandler/Workflow/Order/OrderPlacedHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Workflow/Order/OrderRefundedHandler.php,OrderRefundedHandler,class,Service,MessageHandler,OrderRefundedHandler,src/MessageHandler/Workflow/Order/OrderRefundedHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Workflow/Order/OrderSaga.php,OrderSaga,class,Service,Service,OrderSagaService,src/Service/Workflow/Order/OrderSagaService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Workflow/Order/OrderShippedHandler.php,OrderShippedHandler,class,Service,MessageHandler,OrderShippedHandler,src/MessageHandler/Workflow/Order/OrderShippedHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Workflow/Order/OrderStatusService.php,OrderStatusService,class,Service,Service,OrderStatusService,src/Service/Workflow/Order/OrderStatusService.php,,keep
src/Service/Workflow/Order/OrderWorkflowService.php,OrderWorkflowService,class,Service,Service,OrderWorkflowService,src/Service/Workflow/Order/OrderWorkflowService.php,,keep
src/Service/Workflow/Order/RetryOrderSagaHandler.php,RetryOrderSagaHandler,class,Service,MessageHandler,RetryOrderSagaHandler,src/MessageHandler/Workflow/Order/RetryOrderSagaHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Workflow/Order/ReturnWorkflowService.php,ReturnWorkflowService,class,Service,Service,ReturnWorkflowService,src/Service/Workflow/Order/ReturnWorkflowService.php,,keep
src/Service/Workflow/Order/StartOrderSagaHandler.php,StartOrderSagaHandler,class,Service,MessageHandler,StartOrderSagaHandler,src/MessageHandler/Workflow/Order/StartOrderSagaHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/ServiceInterface/Analytics/Order/AuditLoggerServiceInterface.php,AuditLoggerServiceInterface,interface,ServiceInterface,ServiceInterface,AuditLoggerServiceInterface,src/ServiceInterface/Analytics/Order/AuditLoggerServiceInterface.php,,keep
src/ServiceInterface/Analytics/Order/BigQueryExportSinkInterface.php,BigQueryExportSinkInterface,interface,ServiceInterface,ServiceInterface,BigQueryExportSinkInterface,src/ServiceInterface/Analytics/Order/BigQueryExportSinkInterface.php,,keep
src/ServiceInterface/Analytics/Order/ClickHouseExportSinkInterface.php,ClickHouseExportSinkInterface,interface,ServiceInterface,ServiceInterface,ClickHouseExportSinkInterface,src/ServiceInterface/Analytics/Order/ClickHouseExportSinkInterface.php,,keep
src/ServiceInterface/Analytics/Order/ExportSinkInterface.php,ExportSinkInterface,interface,ServiceInterface,ServiceInterface,ExportSinkInterface,src/ServiceInterface/Analytics/Order/ExportSinkInterface.php,,keep
src/ServiceInterface/Analytics/Order/MetricsProjectionServiceInterface.php,MetricsProjectionServiceInterface,interface,ServiceInterface,ServiceInterface,MetricsProjectionServiceInterface,src/ServiceInterface/Analytics/Order/MetricsProjectionServiceInterface.php,,keep
src/ServiceInterface/Analytics/Order/MetricsSubscriberInterface.php,MetricsSubscriberInterface,interface,ServiceInterface,ServiceInterface,MetricsSubscriberInterface,src/ServiceInterface/Analytics/Order/MetricsSubscriberInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsAggregateViewInterface.php,OrderMetricsAggregateViewInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsAggregateViewInterface,src/ServiceInterface/Analytics/Order/OrderMetricsAggregateViewInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsAggregateViewRepositoryInterface.php,OrderMetricsAggregateViewRepositoryInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsAggregateViewRepositoryInterface,src/ServiceInterface/Analytics/Order/OrderMetricsAggregateViewRepositoryInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsAggregatorInterface.php,OrderMetricsAggregatorInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsAggregatorInterface,src/ServiceInterface/Analytics/Order/OrderMetricsAggregatorInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsInterface.php,OrderMetricsInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsInterface,src/ServiceInterface/Analytics/Order/OrderMetricsInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsProjectionInterface.php,OrderMetricsProjectionInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsProjectionInterface,src/ServiceInterface/Analytics/Order/OrderMetricsProjectionInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsProjectionServiceInterface.php,OrderMetricsProjectionServiceInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsProjectionServiceInterface,src/ServiceInterface/Analytics/Order/OrderMetricsProjectionServiceInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsProjectorInterface.php,OrderMetricsProjectorInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsProjectorInterface,src/ServiceInterface/Analytics/Order/OrderMetricsProjectorInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsQueryServiceInterface.php,OrderMetricsQueryServiceInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsQueryServiceInterface,src/ServiceInterface/Analytics/Order/OrderMetricsQueryServiceInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsRollupAggregatorInterface.php,OrderMetricsRollupAggregatorInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsRollupAggregatorInterface,src/ServiceInterface/Analytics/Order/OrderMetricsRollupAggregatorInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsRollupViewInterface.php,OrderMetricsRollupViewInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsRollupViewInterface,src/ServiceInterface/Analytics/Order/OrderMetricsRollupViewInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsRollupViewRepositoryInterface.php,OrderMetricsRollupViewRepositoryInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsRollupViewRepositoryInterface,src/ServiceInterface/Analytics/Order/OrderMetricsRollupViewRepositoryInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsSubscriberInterface.php,OrderMetricsSubscriberInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsSubscriberInterface,src/ServiceInterface/Analytics/Order/OrderMetricsSubscriberInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsViewInterface.php,OrderMetricsViewInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsViewInterface,src/ServiceInterface/Analytics/Order/OrderMetricsViewInterface.php,,keep
src/ServiceInterface/Analytics/Order/OrderMetricsViewRepositoryInterface.php,OrderMetricsViewRepositoryInterface,interface,ServiceInterface,ServiceInterface,OrderMetricsViewRepositoryInterface,src/ServiceInterface/Analytics/Order/OrderMetricsViewRepositoryInterface.php,,keep
src/ServiceInterface/Analytics/Order/PredictionServiceInterface.php,PredictionServiceInterface,interface,ServiceInterface,ServiceInterface,PredictionServiceInterface,src/ServiceInterface/Analytics/Order/PredictionServiceInterface.php,,keep
src/ServiceInterface/Analytics/Order/RefundStatsViewInterface.php,RefundStatsViewInterface,interface,ServiceInterface,ServiceInterface,RefundStatsViewInterface,src/ServiceInterface/Analytics/Order/RefundStatsViewInterface.php,,keep
src/ServiceInterface/Analytics/Order/VendorRevenueViewInterface.php,VendorRevenueViewInterface,interface,ServiceInterface,ServiceInterface,VendorRevenueViewInterface,src/ServiceInterface/Analytics/Order/VendorRevenueViewInterface.php,,keep
src/ServiceInterface/Archival/Order/OrderArchivalServiceInterface.php,OrderArchivalServiceInterface,interface,ServiceInterface,ServiceInterface,OrderArchivalServiceInterface,src/ServiceInterface/Archival/Order/OrderArchivalServiceInterface.php,,keep
src/ServiceInterface/Archival/Order/OrderAuditTrail.php,OrderAuditTrail,class,ServiceInterface,ServiceInterface,OrderAuditTrailInterface,src/ServiceInterface/Archival/Order/OrderAuditTrailInterface.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/ServiceInterface/Archival/Order/OrderAuditTrailBuilderInterface.php,OrderAuditTrailBuilderInterface,interface,ServiceInterface,ServiceInterface,OrderAuditTrailBuilderInterface,src/ServiceInterface/Archival/Order/OrderAuditTrailBuilderInterface.php,,keep
src/ServiceInterface/Archival/Order/OrderAuditTrailInterface.php,OrderAuditTrailInterface,interface,ServiceInterface,ServiceInterface,OrderAuditTrailInterface,src/ServiceInterface/Archival/Order/OrderAuditTrailInterface.php,,keep
src/ServiceInterface/Dispute/Order/DisputeServiceInterface.php,DisputeServiceInterface,interface,ServiceInterface,ServiceInterface,DisputeServiceInterface,src/ServiceInterface/Dispute/Order/DisputeServiceInterface.php,,keep
src/ServiceInterface/Dispute/Order/OrderDisputeServiceInterface.php,OrderDisputeServiceInterface,interface,ServiceInterface,ServiceInterface,OrderDisputeServiceInterface,src/ServiceInterface/Dispute/Order/OrderDisputeServiceInterface.php,,keep
src/ServiceInterface/Http/Order/AuditLoggerInterface.php,AuditLoggerInterface,interface,ServiceInterface,ServiceInterface,AuditLoggerInterface,src/ServiceInterface/Http/Order/AuditLoggerInterface.php,,keep
src/ServiceInterface/Http/Order/AuditRotateInterface.php,AuditRotateInterface,interface,ServiceInterface,ServiceInterface,AuditRotateInterface,src/ServiceInterface/Http/Order/AuditRotateInterface.php,,keep
src/ServiceInterface/Http/Order/AuditShipInterface.php,AuditShipInterface,interface,ServiceInterface,ServiceInterface,AuditShipInterface,src/ServiceInterface/Http/Order/AuditShipInterface.php,,keep
src/ServiceInterface/Http/Order/AuditSinkInterface.php,AuditSinkInterface,interface,ServiceInterface,ServiceInterface,AuditSinkInterface,src/ServiceInterface/Http/Order/AuditSinkInterface.php,,keep
src/ServiceInterface/Http/Order/SinkRouterInterface.php,SinkRouterInterface,interface,ServiceInterface,ServiceInterface,SinkRouterInterface,src/ServiceInterface/Http/Order/SinkRouterInterface.php,,keep
src/ServiceInterface/Inventory/InventoryServiceInterface.php,InventoryServiceInterface,interface,ServiceInterface,ServiceInterface,InventoryServiceInterface,src/ServiceInterface/Inventory/InventoryServiceInterface.php,,keep
src/ServiceInterface/Inventory/Order/InventoryGatewayInterface.php,InventoryGatewayInterface,interface,ServiceInterface,ServiceInterface,InventoryGatewayInterface,src/ServiceInterface/Inventory/Order/InventoryGatewayInterface.php,,keep
src/ServiceInterface/Inventory/Order/InventoryReservationServiceInterface.php,InventoryReservationServiceInterface,interface,ServiceInterface,ServiceInterface,InventoryReservationServiceInterface,src/ServiceInterface/Inventory/Order/InventoryReservationServiceInterface.php,,keep
src/ServiceInterface/Inventory/Order/InventoryServiceInterface.php,InventoryServiceInterface,interface,ServiceInterface,ServiceInterface,InventoryServiceInterface,src/ServiceInterface/Inventory/Order/InventoryServiceInterface.php,,keep
src/ServiceInterface/Messaging/Order/TransactionalEventPublisherInterface.php,TransactionalEventPublisherInterface,interface,ServiceInterface,ServiceInterface,TransactionalEventPublisherInterface,src/ServiceInterface/Messaging/Order/TransactionalEventPublisherInterface.php,,keep
src/ServiceInterface/OpenApi/Order/OrderOpenApiFactoryInterface.php,OrderOpenApiFactoryInterface,interface,ServiceInterface,ServiceInterface,OrderOpenApiFactoryInterface,src/ServiceInterface/OpenApi/Order/OrderOpenApiFactoryInterface.php,,keep
src/ServiceInterface/OrderSummaryProviderInterface.php,OrderSummaryProviderInterface,interface,ServiceInterface,ServiceInterface,OrderSummaryProviderInterface,src/ServiceInterface/OrderSummaryProviderInterface.php,namespace_drift,review_or_move
src/ServiceInterface/Outbox/Order/DlqServiceInterface.php,DlqServiceInterface,interface,ServiceInterface,ServiceInterface,DlqServiceInterface,src/ServiceInterface/Outbox/Order/DlqServiceInterface.php,,keep
src/ServiceInterface/Outbox/Order/OutboxRelayInterface.php,OutboxRelayInterface,interface,ServiceInterface,ServiceInterface,OutboxRelayInterface,src/ServiceInterface/Outbox/Order/OutboxRelayInterface.php,,keep
src/ServiceInterface/Payment/Order/BillingServiceInterface.php,BillingServiceInterface,interface,ServiceInterface,ServiceInterface,BillingServiceInterface,src/ServiceInterface/Payment/Order/BillingServiceInterface.php,,keep
src/ServiceInterface/Payment/Order/OrderBillingServiceInterface.php,OrderBillingServiceInterface,interface,ServiceInterface,ServiceInterface,OrderBillingServiceInterface,src/ServiceInterface/Payment/Order/OrderBillingServiceInterface.php,,keep
src/ServiceInterface/Payment/Order/OrderPaymentCommandHandlerInterface.php,OrderPaymentCommandHandlerInterface,interface,ServiceInterface,ServiceInterface,OrderPaymentCommandHandlerInterface,src/ServiceInterface/Payment/Order/OrderPaymentCommandHandlerInterface.php,,keep
src/ServiceInterface/Payment/Order/OrderPaymentReconciliationServiceInterface.php,OrderPaymentReconciliationServiceInterface,interface,ServiceInterface,ServiceInterface,OrderPaymentReconciliationServiceInterface,src/ServiceInterface/Payment/Order/OrderPaymentReconciliationServiceInterface.php,,keep
src/ServiceInterface/Payment/Order/OrderPaymentServiceInterface.php,OrderPaymentServiceInterface,interface,ServiceInterface,ServiceInterface,OrderPaymentServiceInterface,src/ServiceInterface/Payment/Order/OrderPaymentServiceInterface.php,,keep
src/ServiceInterface/Payment/Order/PartialPaymentServiceInterface.php,PartialPaymentServiceInterface,interface,ServiceInterface,ServiceInterface,PartialPaymentServiceInterface,src/ServiceInterface/Payment/Order/PartialPaymentServiceInterface.php,,keep
src/ServiceInterface/Payment/Order/PayPalGatewayInterface.php,PayPalGatewayInterface,interface,ServiceInterface,ServiceInterface,PayPalGatewayInterface,src/ServiceInterface/Payment/Order/PayPalGatewayInterface.php,,keep
src/ServiceInterface/Payment/Order/PaymentGatewayInterface.php,PaymentGatewayInterface,interface,ServiceInterface,ServiceInterface,PaymentGatewayInterface,src/ServiceInterface/Payment/Order/PaymentGatewayInterface.php,,keep
src/ServiceInterface/Payment/Order/PaymentProcessorInterface.php,PaymentProcessorInterface,interface,ServiceInterface,ServiceInterface,PaymentProcessorInterface,src/ServiceInterface/Payment/Order/PaymentProcessorInterface.php,,keep
src/ServiceInterface/Payment/Order/PaymentProcessorServiceInterface.php,PaymentProcessorServiceInterface,interface,ServiceInterface,ServiceInterface,PaymentProcessorServiceInterface,src/ServiceInterface/Payment/Order/PaymentProcessorServiceInterface.php,,keep
src/ServiceInterface/Payment/Order/PaymentServiceInterface.php,PaymentServiceInterface,interface,ServiceInterface,ServiceInterface,PaymentServiceInterface,src/ServiceInterface/Payment/Order/PaymentServiceInterface.php,,keep
src/ServiceInterface/Payment/Order/PaymentStateMachineInterface.php,PaymentStateMachineInterface,interface,ServiceInterface,ServiceInterface,PaymentStateMachineInterface,src/ServiceInterface/Payment/Order/PaymentStateMachineInterface.php,,keep
src/ServiceInterface/Payment/Order/PaymentStatusSubscriberInterface.php,PaymentStatusSubscriberInterface,interface,ServiceInterface,ServiceInterface,PaymentStatusSubscriberInterface,src/ServiceInterface/Payment/Order/PaymentStatusSubscriberInterface.php,,keep
src/ServiceInterface/Payment/Order/StripeGatewayInterface.php,StripeGatewayInterface,interface,ServiceInterface,ServiceInterface,StripeGatewayInterface,src/ServiceInterface/Payment/Order/StripeGatewayInterface.php,,keep
src/ServiceInterface/Payment/PaymentGatewayInterface.php,PaymentGatewayInterface,interface,ServiceInterface,ServiceInterface,PaymentGatewayInterface,src/ServiceInterface/Payment/PaymentGatewayInterface.php,,keep
src/ServiceInterface/Pricing/Order/AdvancedPriceCalculatorInterface.php,AdvancedPriceCalculatorInterface,interface,ServiceInterface,ServiceInterface,AdvancedPriceCalculatorInterface,src/ServiceInterface/Pricing/Order/AdvancedPriceCalculatorInterface.php,,keep
src/ServiceInterface/Pricing/Order/CurrencyConversionServiceInterface.php,CurrencyConversionServiceInterface,interface,ServiceInterface,ServiceInterface,CurrencyConversionServiceInterface,src/ServiceInterface/Pricing/Order/CurrencyConversionServiceInterface.php,,keep
src/ServiceInterface/Pricing/Order/DefaultPromotionStrategyInterface.php,DefaultPromotionStrategyInterface,interface,ServiceInterface,ServiceInterface,DefaultPromotionStrategyInterface,src/ServiceInterface/Pricing/Order/DefaultPromotionStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/DefaultTaxationStrategyInterface.php,DefaultTaxationStrategyInterface,interface,ServiceInterface,ServiceInterface,DefaultTaxationStrategyInterface,src/ServiceInterface/Pricing/Order/DefaultTaxationStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/EUTaxStrategyInterface.php,EUTaxStrategyInterface,interface,ServiceInterface,ServiceInterface,EUTaxStrategyInterface,src/ServiceInterface/Pricing/Order/EUTaxStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/ExchangeRateProviderInterface.php,ExchangeRateProviderInterface,interface,ServiceInterface,ServiceInterface,ExchangeRateProviderInterface,src/ServiceInterface/Pricing/Order/ExchangeRateProviderInterface.php,,keep
src/ServiceInterface/Pricing/Order/FlatPromotionStrategyInterface.php,FlatPromotionStrategyInterface,interface,ServiceInterface,ServiceInterface,FlatPromotionStrategyInterface,src/ServiceInterface/Pricing/Order/FlatPromotionStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/FlatTaxStrategyInterface.php,FlatTaxStrategyInterface,interface,ServiceInterface,ServiceInterface,FlatTaxStrategyInterface,src/ServiceInterface/Pricing/Order/FlatTaxStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/FlatTaxationStrategyInterface.php,FlatTaxationStrategyInterface,interface,ServiceInterface,ServiceInterface,FlatTaxationStrategyInterface,src/ServiceInterface/Pricing/Order/FlatTaxationStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/InMemoryRateProviderInterface.php,InMemoryRateProviderInterface,interface,ServiceInterface,ServiceInterface,InMemoryRateProviderInterface,src/ServiceInterface/Pricing/Order/InMemoryRateProviderInterface.php,,keep
src/ServiceInterface/Pricing/Order/LegacyTaxationStrategyInterface.php,LegacyTaxationStrategyInterface,interface,ServiceInterface,ServiceInterface,LegacyTaxationStrategyInterface,src/ServiceInterface/Pricing/Order/LegacyTaxationStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/NoTaxStrategyInterface.php,NoTaxStrategyInterface,interface,ServiceInterface,ServiceInterface,NoTaxStrategyInterface,src/ServiceInterface/Pricing/Order/NoTaxStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/OrderPricingInterface.php,OrderPricingInterface,interface,ServiceInterface,ServiceInterface,OrderPricingInterface,src/ServiceInterface/Pricing/Order/OrderPricingInterface.php,,keep
src/ServiceInterface/Pricing/Order/OrderTaxationServiceInterface.php,OrderTaxationServiceInterface,interface,ServiceInterface,ServiceInterface,OrderTaxationServiceInterface,src/ServiceInterface/Pricing/Order/OrderTaxationServiceInterface.php,,keep
src/ServiceInterface/Pricing/Order/PriceCalculatorInterface.php,PriceCalculatorInterface,interface,ServiceInterface,ServiceInterface,PriceCalculatorInterface,src/ServiceInterface/Pricing/Order/PriceCalculatorInterface.php,,keep
src/ServiceInterface/Pricing/Order/PriceCalculatorServiceInterface.php,PriceCalculatorServiceInterface,interface,ServiceInterface,ServiceInterface,PriceCalculatorServiceInterface,src/ServiceInterface/Pricing/Order/PriceCalculatorServiceInterface.php,,keep
src/ServiceInterface/Pricing/Order/ProgressiveTaxStrategyInterface.php,ProgressiveTaxStrategyInterface,interface,ServiceInterface,ServiceInterface,ProgressiveTaxStrategyInterface,src/ServiceInterface/Pricing/Order/ProgressiveTaxStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/PromotionStrategyInterface.php,PromotionStrategyInterface,interface,ServiceInterface,ServiceInterface,PromotionStrategyInterface,src/ServiceInterface/Pricing/Order/PromotionStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/TaxationConfigLoaderInterface.php,TaxationConfigLoaderInterface,interface,ServiceInterface,ServiceInterface,TaxationConfigLoaderInterface,src/ServiceInterface/Pricing/Order/TaxationConfigLoaderInterface.php,,keep
src/ServiceInterface/Pricing/Order/TaxationStrategyInterface.php,TaxationStrategyInterface,interface,ServiceInterface,ServiceInterface,TaxationStrategyInterface,src/ServiceInterface/Pricing/Order/TaxationStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/VatExclusiveStrategyInterface.php,VatExclusiveStrategyInterface,interface,ServiceInterface,ServiceInterface,VatExclusiveStrategyInterface,src/ServiceInterface/Pricing/Order/VatExclusiveStrategyInterface.php,,keep
src/ServiceInterface/Pricing/Order/VatInclusiveStrategyInterface.php,VatInclusiveStrategyInterface,interface,ServiceInterface,ServiceInterface,VatInclusiveStrategyInterface,src/ServiceInterface/Pricing/Order/VatInclusiveStrategyInterface.php,,keep
src/ServiceInterface/Refund/Order/OrderRefundCommandHandlerInterface.php,OrderRefundCommandHandlerInterface,interface,ServiceInterface,ServiceInterface,OrderRefundCommandHandlerInterface,src/ServiceInterface/Refund/Order/OrderRefundCommandHandlerInterface.php,,keep
src/ServiceInterface/Refund/Order/OrderRefundEligibilityServiceInterface.php,OrderRefundEligibilityServiceInterface,interface,ServiceInterface,ServiceInterface,OrderRefundEligibilityServiceInterface,src/ServiceInterface/Refund/Order/OrderRefundEligibilityServiceInterface.php,,keep
src/ServiceInterface/Refund/Order/OrderReturnPolicyServiceInterface.php,OrderReturnPolicyServiceInterface,interface,ServiceInterface,ServiceInterface,OrderReturnPolicyServiceInterface,src/ServiceInterface/Refund/Order/OrderReturnPolicyServiceInterface.php,,keep
src/ServiceInterface/Refund/Order/OrderServiceHookInterface.php,OrderServiceHookInterface,interface,ServiceInterface,ServiceInterface,OrderServiceHookInterface,src/ServiceInterface/Refund/Order/OrderServiceHookInterface.php,,keep
src/ServiceInterface/Refund/Order/RefundEligibilityServiceInterface.php,RefundEligibilityServiceInterface,interface,ServiceInterface,ServiceInterface,RefundEligibilityServiceInterface,src/ServiceInterface/Refund/Order/RefundEligibilityServiceInterface.php,,keep
src/ServiceInterface/Refund/Order/RefundPolicyServiceInterface.php,RefundPolicyServiceInterface,interface,ServiceInterface,ServiceInterface,RefundPolicyServiceInterface,src/ServiceInterface/Refund/Order/RefundPolicyServiceInterface.php,,keep
src/ServiceInterface/Refund/Order/RefundProcessorInterface.php,RefundProcessorInterface,interface,ServiceInterface,ServiceInterface,RefundProcessorInterface,src/ServiceInterface/Refund/Order/RefundProcessorInterface.php,,keep
src/ServiceInterface/Refund/Order/RefundServiceInterface.php,RefundServiceInterface,interface,ServiceInterface,ServiceInterface,RefundServiceInterface,src/ServiceInterface/Refund/Order/RefundServiceInterface.php,,keep
